GardID	Name	OrphaCode	Linearization Class	SNOMED concept ID	code
16953.0	Distal hereditary motor neuropathy type 1	139518	Rare neurologic disease	770630005.0	
16954.0	Distal hereditary motor neuropathy type 2	139525	Rare neurologic disease	1230343006.0	
16955.0	Distal hereditary motor neuropathy type 5	139536	Rare neurologic disease	1197152005.0	
16956.0	Distal spinal muscular atrophy type 3	139547	Rare neurologic disease	770430000.0	
10133.0	Distal hereditary motor neuropathy, Jerash type	139552	Rare neurologic disease	763533003.0	
16957.0	X-linked distal spinal muscular atrophy type 3	139557	Rare neurologic disease	766764008.0	
16958.0	Hereditary sensory and autonomic neuropathy type 1B	139564	Rare neurologic disease	717825008.0	
19920.0	Hereditary sensory and autonomic neuropathy with deafness and global delay	139573	Rare neurologic disease	717826009.0	
16959.0	Mutilating hereditary sensory neuropathy with spastic paraplegia	139578	Rare neurologic disease	717827000.0	
12731.0	X-linked hereditary sensory and autonomic neuropathy with deafness	139583	Rare neurologic disease	719838008.0	
16960.0	Distal hereditary motor neuropathy type 7	139589	Rare neurologic disease	771081007.0	
19922.0	Secondary hypoparathyroidism due to impaired parathormon secretion	140286	Rare endocrine disease	717895004.0	
16961.0	Primary intraosseous venous malformation	140436	Rare developmental defect during embryogenesis	764100007.0	
16962.0	Autosomal dominant slowed nerve conduction velocity	140481	Rare neurologic disease	764854006.0	
9237.0	Severe acute respiratory syndrome	140896	Rare respiratory disease	398447004.0	U04.9
12864.0	Hyperlipidemia due to hepatic triacylglycerol lipase deficiency	140905	Rare endocrine disease	720940008.0	
16963.0	Brachydactyly type B2	140908	Rare developmental defect during embryogenesis	770406002.0	
12631.0	Stapes ankylosis with broad thumbs and toes	140917	Rare developmental defect during embryogenesis	719305006.0	
12534.0	Titin-related limb-girdle muscular dystrophy R10	140922	Rare neurologic disease	725042001.0	
1518.0	Benign familial neonatal-infantile seizures	140927	Rare neurologic disease	1231282002.0	
19932.0	Linear atrophoderma of Moulin	140933	Rare skin disease	403395007.0	
10367.0	Lelis syndrome	140936	Rare developmental defect during embryogenesis	719429003.0	
16964.0	Short stature due to primary acid-labile subunit deficiency	140941	Rare endocrine disease	721074002.0	
10939.0	CLOVES syndrome	140944	Rare developmental defect during embryogenesis	719475006.0	
19933.0	Low-flow priapism	140949	Rare urogenital disease	441575009.0	
10295.0	Syndactyly-telecanthus-anogenital and renal malformations syndrome	140952	Rare developmental defect during embryogenesis	723581006.0	
16965.0	Autosomal dominant macrothrombocytopenia	140957	Rare hematologic disease	720521008.0	
16966.0	Bilateral microtia-deafness-cleft palate syndrome	140963	Rare developmental defect during embryogenesis	717909004.0	
16967.0	Palmoplantar keratoderma, Nagashima type	140966	Rare skin disease	722205008.0	
8600.0	Saldino-Mainzer syndrome	140969	Rare bone disease	254092004.0	
9681.0	RHYNS syndrome	140976	Rare developmental defect during embryogenesis	723999009.0	
8703.0	Primary angiitis of the central nervous system	140989	Rare neurologic disease	230733004.0	
4118.0	Orofaciodigital syndrome type 11	141000	Rare developmental defect during embryogenesis	718681002.0	
10520.0	Orofaciodigital syndrome type 9	141007	Rare developmental defect during embryogenesis	718680001.0	
19934.0	First branchial cleft anomaly	141013	Rare developmental defect during embryogenesis	1003399005.0	
16968.0	Second branchial cleft anomaly	141022	Rare developmental defect during embryogenesis	1231169000.0	
19935.0	Third branchial cleft anomaly	141030	Rare developmental defect during embryogenesis	1231170004.0	
19936.0	Fourth branchial cleft anomaly	141037	Rare developmental defect during embryogenesis	1231175009.0	
19937.0	Cervical dermoid cyst	141046	Rare otorhinolaryngologic disease	763129001.0	
19938.0	Facial dermoid cyst	141051	Rare otorhinolaryngologic disease	763220008.0	
19939.0	Commissural lip fistula	141061	Rare developmental defect during embryogenesis	1231176005.0	
19940.0	Lower lip fistula	141064	Rare developmental defect during embryogenesis	403438007.0	
19941.0	Cervicofacial fibrochondroma	141067	Rare maxillo-facial surgical disease	827174006.0	
19942.0	Digestive duplication cyst of the tongue	141071	Rare otorhinolaryngologic disease	726703000.0	
16969.0	External auditory canal aplasia/hypoplasia	141074	Rare developmental defect during embryogenesis	75355004.0	Q16.1
19943.0	Epignathus	141077	Rare developmental defect during embryogenesis	31248004.0	
19944.0	Nasolacrimal duct cyst	141083	Rare developmental defect during embryogenesis	1230269002.0	
19945.0	Polyrrhinia	141091	Rare developmental defect during embryogenesis	716279002.0	
19946.0	Supernumerary nostril	141096	Rare developmental defect during embryogenesis	719163006.0	
19947.0	Proboscis lateralis	141099	Rare developmental defect during embryogenesis	715828006.0	
16970.0	Nasal dermoid cyst	141103	Rare otorhinolaryngologic disease	232383004.0	
19949.0	Nasal glial heterotopia	141112	Rare otorhinolaryngologic disease	5645008.0	
19951.0	Nasal encephalocele	141118	Rare developmental defect during embryogenesis	65455002.0	Q01.1
19952.0	Congenital subglottic stenosis	141121	Rare otorhinolaryngologic disease	204552001.0	Q31.1
19953.0	Congenital laryngeal cyst	141124	Rare otorhinolaryngologic disease	765763007.0	
12008.0	Congenital tracheal stenosis	141127	Rare otorhinolaryngologic disease	9660004.0	
12074.0	Oculo-auriculo-vertebral spectrum	141132	Rare developmental defect during embryogenesis	1010685005.0	
16971.0	Hemifacial hyperplasia	141145	Rare developmental defect during embryogenesis	697962004.0	
10084.0	Hemifacial myohyperplasia	141148	Rare developmental defect during embryogenesis	699420006.0	
19954.0	Glossopalatine ankylosis	141163	Rare developmental defect during embryogenesis	717814004.0	
19955.0	Frontonasal arteriovenous malformation	141168	Rare developmental defect during embryogenesis	703336003.0	
19956.0	Maxillary arteriovenous malformation	141171	Rare developmental defect during embryogenesis	703335004.0	
19957.0	Mandibular arteriovenous malformation	141174	Rare developmental defect during embryogenesis	703334000.0	
10890.0	Non-involuting congenital hemangioma	141179	Rare developmental defect during embryogenesis	703295003.0	
19958.0	Rapidly involuting congenital hemangioma	141184	Rare developmental defect during embryogenesis	703294004.0	
19959.0	Cerebrofacial arteriovenous metameric syndrome type 1	141194	Rare developmental defect during embryogenesis	703267003.0	
19960.0	Cerebrofacial arteriovenous metameric syndrome type 3	141199	Rare developmental defect during embryogenesis	703268008.0	
19961.0	Diffuse lymphatic malformation	141209	Rare developmental defect during embryogenesis	703298001.0	
19962.0	Isolated congenital syngnathia	141214	Rare developmental defect during embryogenesis	763317002.0	
19963.0	Nasal dorsum fistula	141219	Rare developmental defect during embryogenesis	232384005.0	
19966.0	Median cleft of the upper lip and maxilla	141239	Rare developmental defect during embryogenesis	699700006.0	
16973.0	Paramedian nasal cleft	141242	Rare developmental defect during embryogenesis	254007004.0	
16974.0	Tessier number 4 facial cleft	141258	Rare developmental defect during embryogenesis	254016000.0	
19968.0	Tessier number 5 facial cleft	141261	Rare developmental defect during embryogenesis	254017009.0	
19969.0	Tessier number 6 facial cleft	141265	Rare developmental defect during embryogenesis	254018004.0	
16975.0	Tessier number 7 facial cleft	141276	Rare developmental defect during embryogenesis	254019007.0	
19971.0	Midline cervical cleft	141288	Rare developmental defect during embryogenesis	403557001.0	
16976.0	Cleft lip and alveolus	141291	Rare developmental defect during embryogenesis	373643003.0	
10693.0	Orofaciodigital syndrome type 12	141327	Rare developmental defect during embryogenesis	763834000.0	
10694.0	Orofaciodigital syndrome type 13	141330	Rare developmental defect during embryogenesis	763835004.0	
882.0	Biemond syndrome type 2	141333	Rare developmental defect during embryogenesis	717887003.0	
19976.0	Submucosal cleft palate	155878	Rare developmental defect during embryogenesis	763108005.0	
19977.0	Coloboma of superior eyelid	155884	Rare developmental defect during embryogenesis	763132003.0	
19978.0	Coloboma of inferior eyelid	155889	Rare developmental defect during embryogenesis	763133008.0	
10611.0	Spondyloepimetaphyseal dysplasia, matrilin-3 type	156728	Rare bone disease	719166003.0	
9810.0	Dyssegmental dysplasia, Rolland-Desbuquois type	156731	Rare bone disease	95243004.0	
16977.0	Hereditary hypophosphatemic rickets with hypercalciuria	157215	Rare bone disease	726081005.0	
20013.0	Situs ambiguus	157769	Rare developmental defect during embryogenesis	14821001.0	
20014.0	Epithelioid hemangioendothelioma	157791	Rare developmental defect during embryogenesis	1268904009.0	
16981.0	Hereditary mixed polyposis syndrome	157794	Rare gastroenterologic disease	787410005.0	
16982.0	Serrated polyposis syndrome	157798	Rare gastroenterologic disease	763536006.0	
10590.0	Mesoaxial synostotic syndactyly with phalangeal reduction	157801	Rare developmental defect during embryogenesis	724170007.0	
20015.0	Congenital pseudoarthrosis of the limbs	157808	Rare developmental defect during embryogenesis	782689003.0	
16983.0	Cold-induced sweating syndrome	157820	Rare neurologic disease	702363009.0	
6840.0	Klüver-Bucy syndrome	157823	Rare infectious disease	10651001.0	
20016.0	Congenital epulis	157826	Rare neoplastic disease	360525006.0	
16984.0	Craniorhiny	157832	Rare developmental defect during embryogenesis	784350004.0	
10794.0	Paroxysmal hemicrania	157835	Rare neurologic disease	443094001.0	
10686.0	Neuroferritinopathy	157846	Rare neurologic disease	699299001.0	
6564.0	Pantothenate kinase-associated neurodegeneration	157850	Rare neurologic disease	2992000.0	G23.0
16985.0	Huntington disease-like 1	157941	Rare neurologic disease	784371009.0	
16986.0	Huntington disease-like 3	157946	Rare neurologic disease	770939009.0	
13587.0	Combined immunodeficiency with granulomatosis	157949	Rare immune disease	783743009.0	
16987.0	ANE syndrome	157954	Rare developmental defect during embryogenesis	770941005.0	
16988.0	Oculoauricular syndrome, Schorderet type	157962	Rare ophthalmic disorder	763815000.0	
12610.0	SLC39A13-related spondylodysplastic Ehlers-Danlos syndrome	157965	Rare systemic or rheumatologic disease	773276004.0	
12585.0	Congenital muscular dystrophy due to LMNA mutation	157973	Rare neurologic disease	771272007.0	
20018.0	Generalized eruptive histiocytosis	157991	Rare skin disease	110980006.0	
20019.0	Benign cephalic histiocytosis	157997	Rare skin disease	255192005.0	
20020.0	Juvenile xanthogranuloma	158000	Rare skin disease	400031009.0	
13186.0	Xanthoma disseminatum	158003	Rare skin disease	399970005.0	
20021.0	Papular xanthoma	158008	Rare skin disease	765221009.0	
10951.0	Necrobiotic xanthogranuloma	158011	Rare skin disease	404164003.0	
7588.0	Rosaï-Dorfman disease	158014	Rare systemic or rheumatologic disease	34287003.0	
20022.0	Indeterminate cell histiocytosis	158019	Rare skin disease	721313009.0	
20023.0	Progressive nodular histiocytosis	158022	Rare skin disease	765141005.0	
16989.0	Hereditary progressive mucinous histiocytosis	158025	Rare skin disease	771300001.0	
8241.0	Sea-blue histiocytosis	158029	Rare systemic or rheumatologic disease	37821003.0	
7857.0	Hemophagocytic syndrome associated with an infection	158048	Rare immune disease	190959006.0	D76.2
20027.0	Acquired hemophagocytic lymphohistiocytosis associated with malignant disease	158057	Rare immune disease	782915004.0	
12124.0	Macrophage activation syndrome	158061	Rare systemic or rheumatologic disease	430478003.0	
9705.0	Ectodermal dysplasia-skin fragility syndrome	158668	Rare skin disease	716699004.0	
20031.0	Localized dystrophic epidermolysis bullosa, acral form	158673	Rare skin disease	733638006.0	
20032.0	Localized dystrophic epidermolysis bullosa, nails only	158676	Rare skin disease	722436002.0	
16990.0	Epidermolysis bullosa simplex with circinate migratory erythema	158681	Rare skin disease	716700003.0	
16991.0	Epidermolysis bullosa simplex with pyloric atresia	158684	Rare skin disease	716701004.0	
9910.0	Lethal acantholytic erosive disorder	158687	Rare skin disease	1230026002.0	
20036.0	Smoldering systemic mastocytosis	158775	Rare neoplastic disease	1231732006.0	
20037.0	Isolated bone marrow mastocytosis	158778	Rare neoplastic disease	1231735008.0	
20038.0	Cap polyposis	160148	Rare gastroenterologic disease	720604008.0	
20039.0	Isolated congenital nasal pyriform aperture stenosis	162516	Rare developmental defect during embryogenesis	702644002.0	
20040.0	Isolated congenital auditory ossicle malformation	162526	Rare otorhinolaryngologic disease	75922002.0	Q16.3
20042.0	Subacute cutaneous lupus erythematosus	163525	Rare skin disease	239891002.0	L93.1
16992.0	Hb Bart's hydrops fetalis	163596	Rare hematologic disease	5300004.0	
6958.0	Maffucci syndrome	163634	Rare bone disease	46041001.0	
16993.0	Spondyloepiphyseal dysplasia-craniosynostosis-cleft palate-cataracts-intellectual disability syndrome	163649	Rare bone disease	718766002.0	
10629.0	Spondyloepiphyseal dysplasia-brachydactyly-speech disorder syndrome	163654	Rare bone disease	718765003.0	
16994.0	Spondyloepiphyseal dysplasia, Reardon type	163662	Rare bone disease	718764004.0	
16995.0	Spondyloepiphyseal dysplasia tarda, Kohn type	163665	Rare bone disease	719202006.0	
16996.0	Spondyloepiphyseal dysplasia, MacDermot type	163668	Rare bone disease	718763005.0	
16997.0	CNTNAP2-related developmental and epileptic encephalopathy	163681	Rare neurologic disease	1230376005.0	
12471.0	Leukoencephalopathy-dystonia-motor neuropathy syndrome	163684	Rare neurologic disease	733452000.0	
16998.0	Hypotonia-cystinuria syndrome	163690	Rare inborn errors of metabolism	721173005.0	
16999.0	2p21 microdeletion syndrome	163693	Rare inborn errors of metabolism	719652007.0	
17000.0	Action myoclonus-renal failure syndrome	163696	Rare neurologic disease	764453009.0	
5654.0	Alveolar soft tissue sarcoma	163699	Rare neoplastic disease	1268531004.0	
11005.0	Febrile infection-related epilepsy syndrome	163703	Rare neurologic disease	725413002.0	
20050.0	Cryptogenic late-onset epileptic spasms	163708	Rare neurologic disease	778063003.0	
17001.0	Benign familial mesial temporal lobe epilepsy	163717	Rare neurologic disease	770405003.0	
17002.0	Rolandic epilepsy-speech dyspraxia syndrome	163721	Rare developmental defect during embryogenesis	765093009.0	
17003.0	Rolandic epilepsy-paroxysmal exercise-induced dystonia-writer's cramp syndrome	163727	Rare neurologic disease	1231737000.0	
17004.0	Peripheral demyelinating neuropathy-central dysmyelinating leukodystrophy-Waardenburg syndrome-Hirschsprung disease	163746	Rare neurologic disease	765325002.0	
20051.0	Posttransplant acute limbic encephalitis	163921	Rare neurologic disease	773275000.0	
12820.0	Pustulosis palmaris et plantaris	163927	Rare skin disease	27520001.0	
20052.0	Acrodermatitis continua of Hallopeau	163931	Rare skin disease	83839005.0	
20053.0	Atopic keratoconjunctivitis	163934	Rare ophthalmic disorder	403434009.0	
