GardID	ORPHAcode	SourceName	SNOMED concept ID
12640	306542	Frontonasal dysplasia-severe microphthalmia-severe facial clefting syndrome	773628009
12641	228390	Frontonasal dysplasia-alopecia-genital anomalies syndrome	725029001
12642	391474	Frontorhiny	1230021007
12644	137783	Lethal congenital contracture syndrome type 3	715420005
12650	68	Amoebiasis due to free-living amoebae	266169003
12652	137898	Leukoencephalopathy with brain stem and spinal cord involvement-high lactate syndrome	735421004
12656	160	Castleman disease	207036003
12664	95699	Congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency	715733000
12665	90794	Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency	717261006
12669	163937	X-linked intellectual disability, Najm type	703389002
12677	254478	Lichen planus pemphigoides	238653005
12680	401862	Lipoyl transferase 1 deficiency	782745008
12681	401866	Childhood-onset spasticity with hyperglycinemia	773492007
12682	2744	Horizontal gaze palsy with progressive scoliosis	702381007
12686	79456	Diffuse cutaneous mastocytosis	397014001
12687	79455	Cutaneous mastocytoma	397013007
12703	2764	Osteochondritis dissecans	82562007
12716	228240	Elastoderma	238832003
12718	169186	Autosomal recessive centronuclear myopathy	240081004
12719	169189	Autosomal dominant centronuclear myopathy	716696006
12722	324588	Familial dyskinesia and facial myokymia	763352005
12731	139583	X-linked hereditary sensory and autonomic neuropathy with deafness	719838008
12744	2978	Chronic intestinal pseudoobstruction	235828008
12749	171622	Autosomal recessive spastic paraplegia type 32	726606003
12766	217377	Microduplication Xp11.22p11.23 syndrome	721881008
12768	284388	Reversible cerebral vasoconstriction syndrome	700467001
12774	213557	Salivary gland type cancer of the breast	716593008
12781	280633	Multiple congenital anomalies-hypotonia-seizures syndrome	785303004
12794	89842	Autosomal recessive generalized dystrophic epidermolysis bullosa, intermediate form	725407006
12801	2969	Proteus-like syndrome	716862002
12806	1797	Autosomal dominant spondylocostal dysostosis	716232002
12815	363686	Severe intellectual disability-poor language-strabismus-grimacing face-long fingers syndrome	773551001
12816	228399	8q12 microduplication syndrome	719684000
12821	171430	Severe congenital nemaline myopathy	1197157004
12822	171436	Typical nemaline myopathy	1197153000
12823	171433	Intermediate nemaline myopathy	1197156008
12824	171442	Adult-onset nemaline myopathy	129622008
12827	69735	Hypotrichosis-lymphedema-telangiectasia-renal defect syndrome	723363009
12829	411703	Pulmonary non-tuberculous mycobacterial infection	277869007
12835	79126	Acute interstitial pneumonia	236302005
12845	444077	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome	764455002
12854	46348	Paroxysmal extreme pain disorder	699190008
12860	64753	Spinocerebellar ataxia with axonal neuropathy type 2	725408001
12863	263534	Acral peeling skin syndrome	709416009
12864	140905	Hyperlipidemia due to hepatic triacylglycerol lipase deficiency	720940008
12867	96253	Cushing disease	190502001
12868	209943	IRVAN syndrome	783090002
12889	209908	Isolated childhood apraxia of speech	229703009
12894	448237	Zika virus disease	3928002
12903	401777	Optic atrophy-intellectual disability syndrome	770723007
12916	71275	Rh deficiency syndrome	37272000
12921	79406	Late-onset junctional epidermolysis bullosa	719432000
12922	79402	Intermediate generalized junctional epidermolysis bullosa	254196004
12923	251393	Localized junctional epidermolysis bullosa	254191009
12924	275555	Preeclampsia	398254007
12925	199276	Familial multiple lipomatosis	766888002
12931	404448	ADNP syndrome	766824003
12943	89936	X-linked hypophosphatemia	82236004
12976	319558	Mendelian susceptibility to mycobacterial diseases due to complete IL12B deficiency	721877008
12978	401768	Proximal myopathy with extrapyramidal signs	770722002
12983	90045	Hereditary folate malabsorption	62578003
12986	99901	Acyl-CoA dehydrogenase 9 deficiency	725046003
12987	314381	Hereditary sensory and autonomic neuropathy type 6	1279838005
13003	90283	Lupus erythematosus tumidus	200941006
13058	65743	Autosomal dominant multiple pterygium syndrome	771269000
13059	329457	Distal arthrogryposis type 5D	773396009
13125	435651	CIDEC-related familial partial lipodystrophy	1197749008
13126	435660	LIPE-related familial partial lipodystrophy	1197751007
13154	609	Tibial muscular dystrophy	698846009
13157	47044	Hereditary papillary renal cell carcinoma	715561008
13158	36236	Staphylococcal scalded skin syndrome	200946001
13167	411788	Familial isolated trichomegaly	764523004
13168	454887	Corticobasal syndrome	1230018005
13171	448242	Autosomal recessive brachyolmia	783789002
13173	639	Polyneuropathy associated with IgM monoclonal gammapathy with anti-MAG	718213001
13221	397933	Severe intellectual disability-progressive postnatal microcephaly-midline stereotypic hand movements syndrome	774149004
13319	438178	Fatty acyl-CoA reductase 1 deficiency	1237619001
13588	99748	Pontiac fever	240447002
13774	468678	White-Sutton syndrome	772127009
13781	250977	AICA-ribosiduria	725289009
13809	227796	Fundus albipunctatus	764939004
13811	420179	Malan overgrowth syndrome	763795006
13818	506334	Familial steroid-resistant nephrotic syndrome with adrenal insufficiency	1187040004
13824	324977	Proteasome-associated autoinflammatory syndrome	702449004
15000	99812	LIG4 syndrome	724177005
15003	566175	Complement hyperactivation-angiopathic thrombosis-protein-losing enteropathy syndrome	1279887007
15004	306550	FADD-related immunodeficiency	723334006
15010	145	Hereditary breast and ovarian cancer syndrome	718220008
15012	667	Autosomal recessive malignant osteopetrosis	367489004
15013	1522	Craniometaphyseal dysplasia	36601008
15014	2126	Solitary fibrous tumor/hemangiopericytoma	134335004
15015	49382	Achromatopsia	56852002
15016	50942	Striate palmoplantar keratoderma	764958008
15017	77258	Trichorhinophalangeal syndrome type 1 and 3	818959006
15018	1478	Interatrial communication	405752007
15019	84090	Fibronectin glomerulopathy	818952002
15020	90695	Non-acquired panhypopituitarism	32390006
15021	95429	Angioma serpiginosum	49465005
15024	166002	Multiple epiphyseal dysplasia due to collagen 9 anomaly	766717008
15025	169147	Immunodeficiency due to a classical component pathway complement deficiency	234593008
15027	199241	Pulmonary capillary hemangiomatosis	233949008
15255	172	Progressive familial intrahepatic cholestasis	74162007
16075	562528	Congenital limbs-face contractures-hypotonia-developmental delay syndrome	1255322002
16480	59181	Sorsby pseudoinflammatory fundus dystrophy	193410003
16481	280183	Methylmalonic aciduria due to transcobalamin receptor defect	771444002
16482	91483	Rieger anomaly	47507006
16485	98978	Axenfeld anomaly	204152008
16486	254892	Autosomal dominant progressive external ophthalmoplegia	827115000
16489	280133	Complement component 3 deficiency	771443008
16523	364	Glycogen storage disease due to glucose-6-phosphatase deficiency	7265005
16526	205	Crigler-Najjar syndrome	28259009
16528	317	Erythrokeratodermia variabilis	70041004
16529	391	Classic Hodgkin lymphoma	762690000
16530	416	Primary hyperoxaluria	17901006
16532	427	Familial hypoaldosteronism	715343000
16535	558	Marfan syndrome	19346006
16536	598	Multiminicore myopathy	55133004
16537	622	Homocystinuria without methylmalonic aciduria	721225009
16538	632	Short stature due to isolated growth hormone deficiency with X-linked hypogammaglobulinemia	234533006
16539	650	LCAT deficiency	238091006
16540	660	Omphalocele	18735004
16541	712	Hemolytic anemia due to glucophosphate isomerase deficiency	52413004
16542	737	Porokeratosis plantaris palmaris et disseminata	718218005
16543	743	Severe hereditary thrombophilia due to congenital protein S deficiency	439702007
16544	745	Severe hereditary thrombophilia due to congenital protein C deficiency	439274008
16545	756	Pseudohypoaldosteronism type 1	43941006
16548	785	Estrogen resistance syndrome	724555000
16549	833	Encephalopathy due to sulfite oxidase deficiency	715980003
16550	844	Lown-Ganong-Levine syndrome	55475008
16551	959	Acro-renal-ocular syndrome	720415006
16552	983	Testicular regression syndrome	53599007
16553	1014	Alopecia-intellectual disability-hypergonadotropic hypogonadism syndrome	720981000
16554	1027	Autosomal recessive amelia	726735000
16555	1083	Microlissencephaly	1003374009
16556	1147	Sheldon-Hall syndrome	715216008
16557	1166	Congenital unilateral hypoplasia of depressor anguli oris	51409009
16558	1175	X-linked progressive cerebellar ataxia	827172005
16559	1178	Ataxia-tapetoretinal degeneration syndrome	783203003
16560	1182	Spastic ataxia with congenital miosis	763669001
16561	1194	TMEM70-related mitochondrial encephalo-cardio-myopathy	718212006
16562	1295	Brachytelephalangy-dysmorphism-Kallmann syndrome	720574003
16563	1336	Hyperkeratosis-hyperpigmentation syndrome	403790004
16564	1344	Atrial standstill	450919004
16565	1422	Chondrodysplasia-disorder of sex development syndrome	720851007
16566	1479	Atrial septal defect-atrioventricular conduction defects syndrome	725145002
16567	1488	Cooper-Jabs syndrome	720748007
16569	1561	Fatal infantile cytochrome C oxidase deficiency	718124006
16570	1587	Monosomy 13q14	770566002
16571	1590	Distal monosomy 13q	763527007
16572	1596	Distal monosomy 15q	766050000
16573	1621	3q13 microdeletion syndrome	726705007
16574	1646	Partial chromosome Y deletion	717158001
16575	1653	Dentin dysplasia	109492001
16576	1670	Chronic diarrhea with villous atrophy	734019006
16577	1682	Arterial dissection-lentiginosis syndrome	720512007
16578	1812	Ectodermal dysplasia-intellectual disability-central nervous system malformation syndrome	734017008
16580	1926	Diabetic embryopathy	716020005
16581	1935	Early myoclonic encephalopathy	44423001
16582	2024	Hereditary gingival fibromatosis	109620006
16583	2028	Juvenile hyaline fibromatosis	238861002
16585	2138	46,XX ovotesticular disorder of sex development	1234906009
16586	2149	Nodular neuronal heterotopia	816068000
16587	2197	Idiopathic hypercalciuria	237886009
16588	2232	Primary hypergonadotropic hypogonadism-partial alopecia syndrome	719275009
16590	2250	Hyposmia-nasal and ocular hypoplasia-hypogonadotropic hypogonadism syndrome	724281002
16591	2257	Primary pulmonary hypoplasia	277656005
16592	2301	Congenital short bowel syndrome	715201005
16593	2310	Absence deformity of leg-cataract syndrome	716099003
16594	2333	Kenny-Caffey syndrome	82837002
16595	2370	Larsen-like osseous dysplasia-short stature syndrome	764956007
16596	2374	Congenital laryngeal web	47070001
16597	2375	Laryngeal abductor paralysis-intellectual disability syndrome	724178000
16598	2429	Macrocephaly-spastic paraplegia-dysmorphism syndrome	716108004
16599	2430	Congenital macroglossia	270516002
16600	2451	Mucocutaneous venous malformations	699301008
16601	2477	Megalencephaly	9740002
16602	2489	Upper limb defect-eye and ear abnormalities syndrome	716110002
16603	2518	Autosomal recessive chorioretinopathy-microcephaly syndrome	770404004
16604	2680	Hypomyelination neuropathy-arthrogryposis syndrome	766931003
16605	2688	Adult idiopathic neutropenia	784392009
16606	2714	Oculo-palato-cerebral syndrome	722055008
16607	2718	Oculotrichodysplasia	722062004
16608	2733	Omodysplasia	725164008
16609	2809	Familial recurrent peripheral facial palsy	783257005
16610	2828	Young-onset Parkinson disease	715345007
16611	2839	Pelvis-shoulder dysplasia	719298001
16612	2868	Short stature-valvular heart disease-characteristic facies syndrome	716193004
16613	2880	Phosphoenolpyruvate carboxykinase deficiency	5335002
16614	2916	Postaxial polydactyly-dental and vertebral anomalies syndrome	773279006
16615	2951	Absent thumb-short stature-immunodeficiency syndrome	719685004
16616	2968	Leukocyte adhesion deficiency	1187233008
16617	2975	46,XX disorder of sex development-skeletal anomalies syndrome	733621007
16618	3047	Blepharophimosis-intellectual disability syndrome, SBBYS type	699298009
16619	3092	Fixed subaortic stenosis	8712002
16621	3137	Alpha-N-acetylgalactosaminidase deficiency	238048001
16622	3175	X-linked spasticity-intellectual disability-epilepsy syndrome	725163002
16623	3189	Congenital pulmonary valvar stenosis	67278007
16625	3260	Idiopathic hypereosinophilic syndrome	423294001
16626	3366	Non-syndromic metopic craniosynostosis	1231181001
16627	3384	Truncus arteriosus	61959006
16628	3467	Hereditary xanthinuria	54627004
16630	33445	Neuroectodermal melanolysosomal disease	724091002
16631	33574	Glutamate-cysteine ligase deficiency	36799008
16632	35078	T-B+ severe combined immunodeficiency due to JAK3 deficiency	718107000
16633	35093	Non-syndromic sagittal craniosynostosis	72239002
16634	35099	Non-syndromic bicoronal craniosynostosis	13649004
16635	35120	Hemolytic anemia due to pyrimidine 5' nucleotidase deficiency	34194007
16636	35121	Lysosomal acid phosphatase deficiency	57863006
16637	35612	Nanophthalmos	716775009
16639	35909	Combined deficiency of factor V and factor VIII	715559004
16640	36367	Distal monosomy 1q	717633007
16641	37612	Episodic ataxia type 1	421182009
16642	39812	Graft versus host disease	234646005
16643	43115	Hereditary myopathy with lactic acidosis due to ISCU deficiency	699268002
16644	47159	Proximal renal tubular acidosis	24790002
16645	48431	Congenital cataracts-facial dysmorphism-neuropathy syndrome	702433001
16646	50811	Lipodystrophy-intellectual disability-deafness syndrome	721973006
16647	50814	Craniolenticulosutural dysplasia	725100001
16648	50815	Branchiogenic deafness syndrome	717944002
16649	50944	Schöpf-Schulz-Passarge syndrome	700062000
16650	51083	Familial short QT syndrome	698272007
16651	51084	Torsade-de-pointes syndrome with short coupling interval	718104007
16652	52047	Braddock syndrome	720575002
16653	52054	Craniosynostosis-intracranial calcifications syndrome	720816004
16654	52056	Ulnar/fibula ray defect-brachydactyly syndrome	719843001
16655	52427	Retinitis punctata albescens	715562001
16656	53583	Paroxysmal dystonic choreathetosis with episodic ataxia and spasticity	715564000
16657	53691	Congenital cornea plana	204145006
16658	53696	Arthrogryposis-anterior horn cell disease syndrome	715565004
16659	54057	Thrombotic thrombocytopenic purpura	78129009
16660	55881	Adamantinoma	1268710000
16661	59298	Schilder disease	49692006
16662	60015	Enlarged parietal foramina	718099006
16663	60026	Pulmonary nodular lymphoid hyperplasia	718097008
16664	60033	Idiopathic bronchiectasis	233629001
16666	63273	Distal myopathy with posterior leg and anterior hand involvement	733489002
16667	64280	Childhood absence epilepsy	50866000
16668	64739	Ovarian hyperstimulation syndrome	129635004
16669	65287	Beta-ureidopropionase deficiency	124511000
